Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
566731,B000634EZS,A37RH9H68HBAR5,"E. Meyer ""gingerman""",1,1,5,1239148800,great alternative to chemical clay based litter,"after suffering with the chemical smells of the clay based litters, i was excited about trying feline pine. initially our two cats seemed to continue primarily using the clay litter box (we have two litter boxes, converted one to fp and kept using clay based litter in the second). However, we had some usage in the first and once we converted the second to fp they seemed to be perfectly happy. Results have been great! there is more odor immediately after the cat goes #2 but there is literally no on-going odor and the cats don't smell like chemicals after using the litter box. Much better for us and them. In addition, there is far less tracking (we use the non-clumping fp). Once the cat urine has broken the pellets into sawdust you can see some tracking of the sawdust but that is an easy indicator it is time to do some cleaning! Definitely need to have the right equipment (sifting cat litter box and the right scooper). Very happy customer."
566732,B000634EZS,A23755ONHR63P5,Sonora,3,4,5,1220659200,The Best Kitty Litter,"Affordably priced, environmentally friendly, my two older cats took to it instantly with no problems.  No problems with odor or dust - it's all good!"
566733,B000634EZS,ALQ5H21XVQLSI,Gezellige_Poes,0,0,1,1332374400,Expensive!!,"I am continually amazed at how much pet stores and retailers selling pet supplies charge for basic stuff.  Feline Pine is no exception.  I switched my multiple cat household to pine pellets, and for the first time EVER, I don't smell cat urine.  However, I don't buy Feline Pine.  Go to your local feed store and buy the 44 pound equine bedding pellets for about $6-7 per bag.  HUGE savings and the same stuff!"
566734,B000634EZS,A2805TXIJ7Y2EA,J. Bell,0,0,5,1314489600,Simply the best.,"1) Smells great.<br />2) Doesn't track everywhere.<br />3) Easy to maintain litter box.<br /><br />Easiest way to use this litter:<br /><br />1) Purchase a sifting litter box like the feline pine box or the Breeze. DO NOT buy the Van Ness sifting box, the holes are too big.<br /><br />2)Scoop solids daily with a pellet-specific scoop like the one that comes with the Breeze.<br /><br />3) Sift urine soaked sawdust to the bottom compartment by either shaking the box side to side or scooping the pellets around until the all the sawdust falls through to the bottom. I go with the latter because I don't feel like lifting it.<br /><br />4) Enjoy the rest of your day not worrying about the litter box.<br /><br />Remember to empty out the compartment with the sawdust every few days. I have 1 cat, so you may have to do it more often if you have multiple cats. I also keep the Breeze urine pads as lining in the lower part in case any urine trickles down and to absorb the smell of the sawdust."
566735,B000634EZS,A1H4UHJ4GE1EUS,Malkey H. Mosrie,0,0,5,1234310400,kitty's best friend,this is the best product i have ever used its safe does what it says it will do i have 3 cats and it does a wonderful job. easy to dispose of no harm no fuss love it love it.<br /><br />bambie1195
566736,B000634EZS,A1ZFB7AO6A5XDE,"Puccibaby ""Pucci""",1,2,4,1152057600,Really good product,"We really like Feline Pine Cat Litter, it is a very low maintenance type of product and friendly to the environment."
566737,B000MGXEL4,A1RT2T7H9XBNLN,"Vanessa L. Powell ""Powell""",1,1,5,1204502400,Best  BBQ Sauce Ever!,We've bought this bbq sauce before and now Amazon is the only place we can find it.  It is fantastic!!  Best flavor and goes with everything. It's the only bbq sauce we use.
566738,B001PQTYN2,AS4GZO7V5BEGB,Clay Holder,0,0,5,1314144000,big fan and tolerance is growing,"I am a spice and heat addict.  I need heat and the only products that give me any detectable heat, are specialty sauces like Dave's insanity or ghost pepper sauce.  I had bought the Insanity in the past and was looking for it when I found a discounted price on the ghost pepper.  For the past 10 days I have been using it on everything.  I supplement bbq sauces with it, blend it with salsas, even mix it with yellow mustard on egg, sausage, and cheese bagels.  My tolerance is growing.  I went from a dab to about 1/2 tsp already.  This allows me to enjoy the smoky, sweet flavor (at first all you feel is the heat).  I don't think that this is as hot as Insanity but it's been awhile and the internet searches all say that the ghost pepper is much hotter.  Maybe I am just advancing along my heat journey, but this doesn't seem to burn my skin/lips/mucous membrane as much as insanity sauce did.  I will be stocking up on more bottles of this sauce.  I put it on a drop at a time and then spread it with a knife.  I have found that it works best with a medium like BBQ, salsa, mustard.  You should put those on first since they are the vehicle to allow this to be spread evenly.  Otherwise the bread, tortilla, etc just soaks up the drops and you have uneven distribution."
566739,B001PQTYN2,A11LOF2FTCJ0TS,C. Chapman,0,0,5,1312329600,HOT!,I bought this hot sauce for a friend who needed a challenge... he loves everything hot.  He says he puts one drop on a taco and that's enough.
566740,B001PQTYN2,A2B86K6WPBFGK3,Dr Jeff,0,0,5,1306713600,5 stars,Saves my money because a dime sized amount of this stuff works for a whole meal for me (I usually use 1/2 bottle to tabasco sauce in 1 meal).
566741,B001PQTYN2,AV2HBHXHIOVR9,Luca73,0,0,4,1303257600,Very hot!,When i try all the hot sauces i always dip the tip of the fork in a drop of sauce and taste it. this sauce with that infinitesimal drop has burnt my tongue instantly and i'm very used to very hot sauces! after waiting a few minutes i grew in confidence and had more of this sauce with food and i had no trouble consuming it.It was hot but bearable . I like it. i gave 4 stars because i prefer blair mega death for the taste and similar kind of heat.
566742,B001PQTYN2,A3EJ1TAVKQ7VZV,BombshellBabe,0,0,5,1294444800,Super Hot Fun!!!,My boyfriend and my sisters fiance love this xmas gift I got for them! It has great flavor but IS SUPER HOT!! I got it to pull a prank on them and it worked! Love this product! So does everyone who has tried it! If you think you can handle this heat go for it!
566743,B001PQTYN2,APJCYDPHROGP2,Jasmine Dearmas,0,0,5,1287273600,AWESOME!!,"Great hot sauce, definelty brought me and a bunch of my friends to tears and despite it might not smell good at first but it taste really good and my father in law bought 3 bottles after he tried it!"
566744,B001PQTYN2,A29B05W7CY19DB,Andonelle Rosario,0,0,4,1278288000,great  kick to it,great  kick to it  veryy spicy just  one small drop  great for  chillis or anything you want spicy
566745,B001PQTYN2,AQQLWCMRNDFGI,Steven A. Peterson,1,2,5,1327104000,"Man, is this good!","I like heat in my food. Every so often, I try to ramp up. A year ago, I tried my first habanero pepper. Boy, did that set a standard! Forget jalapenos and so on. Then, as I read further about hot peppers, I came across references to ghost pepper. Habaneros are hot; we grew some habaneros in our garden this past year. As you parse them into dishes in a sensible manner, you get heat and they also support flavor.<br /><br />I just got this product a week ago. I immediately used it with a pasta dish served at my place of employment. Two drops with the pasta--stirred so that the pepper sauce was spread evenly throughout the dish.<br /><br />Oh, boy! A nice heat. After finishing my dish, there was a light burn on my lips and at the back of my mouth. The sauce did not obscure the taste of the dish, but actually added an additional element. In addition, my forehead was moist from perspiration and my nose started running. But a small price to pay!<br /><br />This is a fine addition to my kitchen. I underdid the portion earlier today with an omelet, but I got it right with diced potatoes and onions for dinner. I am still learning, but I think that I will be routinely ordering this in the future as my current bottle is emptied."
566746,B001PQTYN2,A1XTC50067UZSW,tomlaw17,1,2,5,1297382400,Dangerous!!!,Be very careful with this product. It has a warning on the label. Also can be used as an industrial cleaner!
566747,B001PQTYN2,A3T2J7YMQT11Y2,M. Dana,1,2,5,1288656000,Too hot for me but lots of fun!,"This is too hot for me, but I love giving these out as gifts to those that say they love hot foods, then they try this and are astounded as to how hot and flavorful this is. You have to be careful to not use too much, start with a drop on a toothpick first!"
566748,B001PQTYN2,A3VW23PTRG5MFE,33Posse,1,2,5,1288483200,Nuclear Hot!,This stuff will peel paint.  It is the hottest thing you will ever need to put in your body.  You can feel you skin sloughing off as you injest it.  When consumed by its self you can't handle it!  Buy two bottle's its so much fun.
566749,B001PQTYN2,A1TQ5893PGKCY0,Darrel W. Nott,1,2,5,1267228800,Wow!! It's hot,"Boy this is hot, but if you cut it just a little it has such a good flavor.  It will definitely show who really likes hot stuff.  Love it."
566750,B001PQTYN2,A2AG9IOX83IUJG,BoulderSki,2,4,5,1329350400,Very tasty....and VERY HOT!!!,"<span class=""tiny""> Length:: 0:55 Mins<br /><br /></span>Brought this stuff to the office for a tasting....."
566751,B001PQTYN2,A22EU2W27JHY51,AirborneTino,2,4,5,1324944000,For those that love heat and flavor,"I must begin by saying that we eat hot sauce with everything in our house. Habanero and above is a requirement to eat at our table. So with that in mind, pay no attention to those who say that they are using this as rodent repellent and other rediculous applications. This hot sauce is hot but not unbearable. It is flavorful and goes well in many of our dishes. I put some on our holiday turkey and was impressed by the way it interacts. Now, for those that think you have to splash hot sauce on everything, you really are just wasting product. A spread over a wide surface with just enough sauce to colorize the surface is perfect. We are comparing this sauce to the Dave's Insanity sauce which is slightly less heat at the beginning but Insanity burns longer with more intensity than this one does. This one trails off after a few minutes but doesnt have the intensity at the beginning. Overall, we definitly like them both and I am going to go ahead and purchase Ultimate Insanity today to fill out the offerings at our table. Great product!"
